order_id,customer_id,product_id,order_date,ship_date,quantity,discount_percent,courier_partner
ORD006265,C0833,P003,2025-05-02,2025-05-16,2,0.20,SwiftEx
ORD006266,C3849,P006,2025-10-04,,5,0.05,BlueDart
ORD006267,C1033,P006,2025-02-05,2025-02-06,4,0.00,FedEx
ORD006268,C2417,P006,2025-02-03,2025-02-05,2,0.15,BlueDart
ORD006269,C3450,P004,2025-08-11,2025-08-14,4,0.15,FedEx
ORD006270,C2035,P002,2026-02-03,2026-02-16,5,0.00,SwiftEx
ORD006271,C3247,P005,2025-03-18,2025-03-31,4,0.10,SwiftEx
ORD006272,C4878,P002,2025-12-10,2025-12-12,3,0.05,DHL
ORD006273,C2417,P003,2025-11-15,2025-11-18,4,0.15,BlueDart
ORD006274,C1005,P003,2025-07-15,2025-07-16,2,0.25,DHL
ORD006275,C3629,P006,2025-01-13,2025-01-16,3,0.15,BlueDart
ORD006276,C0079,P001,2025-05-25,2025-05-27,3,0.00,DHL
ORD006277,C2961,P005,2025-08-05,2025-08-19,5,0.15,SwiftEx
ORD006278,C1429,P004,2026-04-14,2026-04-18,2,0.00,BlueDart
ORD006279,C2600,P002,2025-05-02,2025-05-06,3,0.15,FedEx
ORD006280,C0423,P004,2025-07-02,2025-07-06,2,0.15,BlueDart
ORD006281,C1234,P003,2025-09-20,2025-09-30,1,0.30,SwiftEx
ORD006282,C4255,P005,2025-11-10,2025-11-14,3,0.10,DHL
ORD006283,C0199,P006,2026-01-19,2026-01-22,2,0.05,FedEx
ORD006284,C0175,P007,2025-09-10,2025-09-11,5,0.15,BlueDart
ORD006285,C2715,P002,2025-09-15,2025-09-17,2,0.10,DHL
ORD006286,C0016,P007,2026-02-03,2026-02-16,2,0.15,SwiftEx
ORD006287,C0509,P003,2025-08-12,2025-08-23,4,0.20,SwiftEx
ORD006288,C0671,P004,2025-04-15,2025-04-16,2,0.00,BlueDart
ORD006289,C1998,P003,2025-03-17,2025-03-20,5,0.25,FedEx
ORD006290,C3307,P004,2025-04-16,2025-04-19,4,0.10,DHL
ORD006291,C0342,P001,2025-05-12,2025-05-14,4,0.00,DHL
ORD006292,C4437,P005,2025-02-20,2025-02-21,5,0.15,BlueDart
ORD006293,C0366,P004,2026-01-17,2026-01-20,4,0.00,FedEx
ORD006294,C2330,P001,2026-04-13,2026-04-14,5,0.05,DHL
ORD006295,C2684,P005,2026-03-09,2026-03-11,3,0.10,FedEx
ORD006296,C3334,P003,2026-02-06,2026-02-08,2,0.30,DHL
ORD006297,C4577,P004,2026-03-08,2026-03-12,3,0.10,FedEx
ORD006298,C3876,P005,2025-11-11,2025-11-14,3,0.00,FedEx
ORD006299,C3048,P001,2025-06-16,2025-07-01,5,0.05,SwiftEx
ORD006300,C0767,P003,2025-08-11,2025-08-15,4,0.15,DHL
ORD006301,C3272,P003,2025-09-14,2025-09-18,4,0.25,FedEx
ORD006302,C3669,P004,2025-05-26,2025-05-28,1,0.10,DHL
ORD006303,C0427,P001,2025-12-31,2026-01-03,3,0.00,DHL
ORD006304,C3682,P007,2025-09-26,2025-09-27,5,0.00,FedEx
ORD006305,C4228,P004,2025-09-05,2025-09-15,5,0.00,SwiftEx
ORD006306,C1802,P001,2026-01-27,2026-01-29,2,0.10,FedEx
ORD006307,C3037,P002,2025-01-23,2025-01-26,5,0.15,BlueDart
ORD006308,C0421,P001,2025-01-06,2025-01-08,1,0.00,FedEx
ORD006309,C3232,P002,2025-07-07,2025-07-09,2,0.10,DHL
ORD006310,C0858,P005,2025-12-02,2025-12-05,5,0.10,DHL
ORD006311,C3682,P004,2026-01-18,,5,0.10,SwiftEx
ORD006312,C2893,P004,2026-03-06,2026-03-10,5,0.15,BlueDart
ORD006313,C3618,P007,2025-04-11,2025-04-13,3,0.00,FedEx
ORD006314,C0113,P001,2025-05-10,2025-05-13,5,0.00,DHL
ORD006315,C4035,P002,2025-08-20,2025-08-23,2,0.00,DHL
ORD006316,C1339,P005,2025-10-21,2025-10-23,3,0.10,BlueDart
ORD006317,C0807,P004,2025-11-15,2025-11-19,2,0.05,FedEx
ORD006318,C2338,P007,2025-10-06,2025-10-08,5,0.05,FedEx
ORD006319,C0017,P004,2025-09-07,2025-09-08,2,0.05,FedEx
ORD006320,C1559,P006,2025-09-02,2025-09-13,1,0.10,SwiftEx
ORD006321,C4145,P004,2025-10-02,2025-10-04,4,0.00,BlueDart
ORD006322,C2770,P007,2026-01-14,2026-01-16,1,0.05,FedEx
ORD006323,C2345,P001,2025-01-15,2025-01-31,4,0.05,SwiftEx
ORD006324,C2611,P005,2025-03-13,2025-03-26,1,0.00,SwiftEx
ORD006325,C1610,P006,2025-06-26,2025-06-30,1,0.05,BlueDart
ORD006326,C4973,P002,2025-07-26,2025-07-30,3,0.05,FedEx
ORD006327,C3823,P007,2025-08-26,2025-08-30,5,0.15,BlueDart
ORD006328,C0146,P002,2026-04-17,2026-04-21,1,0.00,FedEx
ORD006329,C4258,P004,2025-01-31,2025-02-01,3,0.00,DHL
ORD006330,C1270,P004,2025-03-20,2025-03-23,2,0.05,BlueDart
ORD006331,C0404,P003,2026-01-31,2026-02-01,3,0.15,BlueDart
ORD006332,C0759,P005,2025-01-26,2025-01-30,1,0.05,DHL
ORD006333,C3683,P003,2025-02-01,2025-02-12,2,0.25,SwiftEx
ORD006334,C1596,P001,2025-03-04,2025-03-05,3,0.15,FedEx
ORD006335,C3274,P005,2026-03-23,2026-03-27,3,0.05,BlueDart
ORD006336,C3379,P005,2025-07-11,2025-07-12,4,0.15,FedEx
ORD006337,C1474,P005,2025-03-24,2025-03-25,4,0.10,DHL
ORD006338,C4993,P001,2025-07-08,2025-07-09,4,0.10,DHL
ORD006339,C1403,P001,2025-03-10,2025-03-11,5,0.00,DHL
ORD006340,C1956,P004,2026-02-06,2026-02-10,2,0.00,BlueDart
ORD006341,C0922,P001,2025-12-15,2025-12-17,1,0.00,DHL
ORD006342,C2093,P007,2026-04-05,2026-04-07,5,0.15,DHL
ORD006343,C2521,P004,2025-04-30,2025-05-04,4,0.15,DHL
ORD006344,C1858,P001,2025-07-18,2025-07-21,4,0.10,FedEx
ORD006345,C0644,P003,2025-08-22,2025-08-24,5,0.15,BlueDart
ORD006346,C1949,P003,2025-02-07,2025-02-08,4,0.25,DHL
ORD006347,C3216,P003,2026-01-21,2026-01-24,2,0.15,BlueDart
ORD006348,C3237,P003,2026-03-02,2026-03-06,3,0.30,BlueDart
ORD006349,C0787,P004,2025-08-08,2025-08-21,5,0.00,SwiftEx
ORD006350,C4992,P007,2025-12-13,2025-12-16,3,0.00,FedEx
ORD006351,C0329,P007,2025-12-10,2025-12-14,1,0.10,DHL
ORD006352,C2104,P005,2025-06-18,2025-06-29,2,0.15,SwiftEx
ORD006353,C1131,P004,2026-03-27,2026-04-10,1,0.05,SwiftEx
ORD006354,C0481,P007,2026-01-12,2026-01-24,3,0.10,SwiftEx
ORD006355,C4268,P006,2025-03-22,2025-04-01,4,0.05,SwiftEx
ORD006356,C3221,P005,2025-10-12,2025-10-26,3,0.00,SwiftEx
ORD006357,C0801,P004,2025-04-29,2025-05-01,2,0.15,BlueDart
ORD006358,C1996,P005,2025-04-11,2025-04-23,5,0.15,SwiftEx
ORD006359,C3424,P003,2025-11-04,2025-11-05,3,0.20,BlueDart
ORD006360,C0762,P005,2025-04-10,2025-04-11,1,0.15,DHL
ORD006361,C1229,P007,2025-12-24,2025-12-25,5,0.15,BlueDart
ORD006362,C4772,P002,2025-09-16,2025-09-18,5,0.00,BlueDart
ORD006363,C2897,P005,2026-02-28,2026-03-02,3,0.10,BlueDart
ORD006364,C0015,P003,2025-07-10,2025-07-14,1,0.25,DHL
ORD006365,C2670,P004,2025-11-21,2025-12-01,5,0.05,SwiftEx
ORD006366,C2117,P001,2025-09-09,2025-09-11,3,0.00,DHL
ORD006367,C0340,P004,2025-07-04,2025-07-20,4,0.05,SwiftEx
ORD006368,C0789,P003,2025-10-26,2025-10-30,3,0.30,FedEx
ORD006369,C3350,P007,2025-11-19,2025-11-20,1,0.00,DHL
ORD006370,C4784,P001,2025-01-08,2025-01-11,3,0.15,BlueDart
ORD006371,C1777,P004,2025-11-25,2025-11-29,2,0.15,DHL
ORD006372,C1312,P004,2025-12-07,2025-12-10,4,0.05,BlueDart
ORD006373,C4198,P001,2026-03-05,2026-03-06,3,0.10,FedEx
ORD006374,C2063,P006,2025-09-17,2025-09-20,4,0.15,DHL
ORD006375,C4407,P001,2026-04-05,2026-04-09,1,0.10,BlueDart
ORD006376,C2756,P004,2026-02-27,2026-03-15,5,0.05,SwiftEx
ORD006377,C0810,P005,2026-03-10,2026-03-12,4,0.10,FedEx
ORD006378,C1547,P001,2025-06-17,2025-06-18,5,0.05,DHL
ORD006379,C3011,P006,2025-05-18,2025-05-22,4,0.15,FedEx
ORD006380,C4214,P001,2026-04-17,2026-04-20,4,0.00,FedEx
ORD006381,C1669,P002,2025-07-10,2025-07-13,4,0.10,BlueDart
ORD006382,C3752,P002,2025-11-01,2025-11-13,2,0.00,SwiftEx
ORD006383,C4945,P002,2025-08-12,2025-08-26,5,0.10,SwiftEx
ORD006384,C1396,P005,2026-01-03,2026-01-13,3,0.00,SwiftEx
ORD006385,C2097,P007,2025-09-25,2025-09-26,1,0.15,DHL
ORD006386,C3804,P006,2025-02-01,2025-02-02,5,0.05,FedEx
ORD006387,C0989,P005,2026-01-17,2026-01-21,5,0.10,FedEx
ORD006388,C4058,P002,2025-04-04,2025-04-08,3,0.15,FedEx
ORD006389,C1161,P001,2025-03-25,2025-03-28,2,0.05,BlueDart
ORD006390,C0223,P003,2025-09-11,2025-09-15,3,0.25,BlueDart
ORD006391,C1085,P005,2025-05-31,2025-06-01,2,0.00,BlueDart
ORD006392,C4382,P003,2025-10-06,2025-10-16,1,0.15,SwiftEx
ORD006393,C3982,P001,2025-01-08,2025-01-19,1,0.15,SwiftEx
ORD006394,C2557,P002,2025-12-05,2025-12-08,5,0.00,BlueDart
ORD006395,C1495,P004,2025-09-15,2025-09-19,4,0.05,FedEx
ORD006396,C0203,P005,2025-05-12,2025-05-14,4,0.15,DHL
ORD006397,C0282,P005,2025-11-14,2025-11-16,3,0.05,FedEx
ORD006398,C1441,P002,2025-02-02,2025-02-04,2,0.10,FedEx
ORD006399,C2257,P005,2025-06-30,2025-07-11,2,0.00,SwiftEx
ORD006400,C4935,P002,2025-03-31,2025-04-03,3,0.10,DHL
ORD006401,C1232,P007,2025-12-27,2026-01-07,3,0.10,SwiftEx
ORD006402,C3612,P001,2026-03-08,2026-03-09,4,0.10,BlueDart
ORD006403,C3905,P007,2025-06-27,2025-06-29,4,0.05,DHL
ORD006404,C3410,P007,2026-02-26,2026-02-28,1,0.15,BlueDart
ORD006405,C2734,P007,2025-05-28,2025-06-07,4,0.05,SwiftEx
ORD006406,C4949,P005,2025-09-04,2025-09-14,4,0.05,SwiftEx
ORD006407,C4170,P002,2025-11-28,2025-11-30,5,0.15,FedEx
ORD006408,C3875,P007,2025-05-09,2025-05-10,5,0.10,FedEx
ORD006409,C3900,P001,2026-03-21,2026-04-05,5,0.05,SwiftEx
ORD006410,C4276,P001,2025-01-25,2025-01-28,1,0.15,DHL
ORD006411,C0461,P001,2026-04-07,2026-04-08,3,0.10,DHL
ORD006412,C0226,P007,2026-01-19,2026-02-01,4,0.15,SwiftEx
ORD006413,C4645,P005,2026-01-24,2026-01-28,5,0.10,BlueDart
ORD006414,C0365,P004,2025-03-13,2025-03-15,2,0.00,BlueDart
ORD006415,C1715,P007,2026-01-05,2026-01-06,3,0.15,DHL
ORD006416,C0936,P007,2025-04-04,2025-04-06,1,0.10,BlueDart
ORD006417,C4779,P003,2025-01-16,2025-01-17,5,0.20,BlueDart
ORD006418,C3438,P005,2025-07-19,2025-07-20,4,0.10,DHL
ORD006419,C1288,P002,2025-07-12,2025-07-15,2,0.00,FedEx
ORD006420,C4414,P006,2025-10-04,2025-10-06,3,0.00,DHL
ORD006421,C3560,P006,2025-10-12,2025-10-15,2,0.15,FedEx
ORD006422,C2087,P003,2025-08-06,2025-08-07,2,0.20,DHL
ORD006423,C2965,P004,2025-05-02,,3,0.00,SwiftEx
ORD006424,C3213,P006,2025-02-18,2025-02-22,1,0.10,BlueDart
ORD006425,C0393,P006,2026-04-05,2026-04-08,1,0.10,DHL
ORD006426,C2208,P007,2025-12-14,2025-12-18,3,0.10,FedEx
ORD006427,C2860,P007,2025-12-20,2025-12-23,5,0.00,FedEx
ORD006428,C4559,P001,2025-10-27,2025-10-31,5,0.00,DHL
ORD006429,C2712,P005,2025-11-20,2025-12-06,3,0.10,SwiftEx
ORD006430,C0481,P002,2025-03-25,2025-03-26,3,0.00,DHL
ORD006431,C2119,P001,2025-10-26,2025-11-10,2,0.05,SwiftEx
ORD006432,C4139,P006,2025-11-16,2025-11-27,5,0.15,SwiftEx
ORD006433,C0400,P005,2026-01-06,2026-01-10,3,0.15,BlueDart
ORD006434,C4946,P003,2025-04-26,2025-04-27,5,0.30,FedEx
ORD006435,C0898,P006,2025-10-16,2025-10-17,5,0.05,BlueDart
ORD006436,C4843,P001,2025-08-23,2025-09-07,2,0.10,SwiftEx
ORD006437,C4859,P001,2025-09-29,2025-10-03,5,0.00,DHL
ORD006438,C3306,P007,2025-06-17,2025-06-18,4,0.00,FedEx
ORD006439,C2065,P007,2026-03-05,2026-03-06,5,0.15,BlueDart
ORD006440,C0350,P005,2025-12-18,2026-01-01,2,0.15,SwiftEx
ORD006441,C0932,P007,2026-01-16,2026-01-30,5,0.00,SwiftEx
ORD006442,C1681,P006,2025-02-16,2025-02-17,5,0.10,BlueDart
ORD006443,C2555,P003,2025-01-01,2025-01-16,4,0.15,SwiftEx
ORD006444,C1134,P006,2025-06-08,2025-06-11,2,0.15,FedEx
ORD006445,C2918,P003,2025-01-02,2025-01-03,1,0.20,BlueDart
ORD006446,C0687,P006,2026-02-16,2026-02-17,4,0.00,BlueDart
ORD006447,C4435,P004,2025-01-05,2025-01-15,2,0.15,SwiftEx
ORD006448,C1712,P004,2025-06-26,2025-06-27,2,0.15,BlueDart
ORD006449,C4854,P004,2025-12-25,2025-12-27,5,0.00,BlueDart
ORD006450,C4354,P001,2025-08-03,2025-08-06,5,0.05,DHL
ORD006451,C2754,P002,2025-09-19,2025-09-22,1,0.00,BlueDart
ORD006452,C3894,P006,2026-03-07,2026-03-09,2,0.00,BlueDart
ORD006453,C4619,P002,2025-01-27,2025-01-29,5,0.15,BlueDart
ORD006454,C4356,P003,2025-07-03,2025-07-05,3,0.15,DHL
ORD006455,C2880,P002,2025-10-28,2025-11-01,3,0.05,FedEx
ORD006456,C0460,P002,2025-01-11,2025-01-13,5,0.10,BlueDart
ORD006457,C0081,P001,2025-02-26,2025-03-02,5,0.00,DHL
ORD006458,C0912,P003,2026-03-11,2026-03-13,3,0.25,DHL
ORD006459,C2245,P002,2025-04-23,2025-04-27,1,0.15,DHL
ORD006460,C1871,P004,2025-08-02,2025-08-04,3,0.05,BlueDart
ORD006461,C1691,P002,2026-03-14,2026-03-27,2,0.00,SwiftEx
ORD006462,C0210,P005,2025-05-06,2025-05-20,3,0.15,SwiftEx
ORD006463,C2143,P001,2025-03-23,2025-03-26,4,0.00,FedEx
ORD006464,C1929,P007,2025-10-11,2025-10-21,2,0.05,SwiftEx
ORD006465,C1811,P005,2026-02-01,2026-02-02,3,0.15,DHL
ORD006466,C1653,P005,2025-03-11,2025-03-15,2,0.05,BlueDart
ORD006467,C3129,P003,2025-09-23,2025-10-04,3,0.15,SwiftEx
ORD006468,C0226,P004,2025-09-02,2025-09-03,5,0.00,BlueDart
ORD006469,C4226,P003,2026-04-16,2026-04-18,5,0.25,DHL
ORD006470,C4233,P005,2026-02-17,2026-02-21,5,0.05,FedEx
ORD006471,C4132,P001,2025-12-16,2025-12-20,5,0.00,FedEx
ORD006472,C1555,P007,2025-04-18,2025-04-21,5,0.15,FedEx
ORD006473,C2700,P003,2025-05-03,2025-05-06,5,0.25,FedEx
ORD006474,C4755,P006,2025-04-28,2025-04-30,3,0.05,BlueDart
ORD006475,C0641,P007,2025-07-21,2025-08-05,4,0.10,SwiftEx
ORD006476,C2953,P004,2025-04-12,2025-04-13,4,0.00,DHL
ORD006477,C4990,P005,2026-03-19,2026-03-22,1,0.00,FedEx
ORD006478,C3999,P001,2026-02-06,2026-02-10,1,0.10,FedEx
ORD006479,C4568,P002,2025-11-20,2025-11-23,2,0.10,BlueDart
ORD006480,C1412,P007,2026-04-20,2026-04-21,3,0.10,FedEx
ORD006481,C3976,P001,2026-04-10,2026-04-22,4,0.00,SwiftEx
ORD006482,C0242,P004,2026-03-21,2026-03-22,1,0.10,BlueDart
ORD006483,C3894,P005,2025-08-10,2025-08-13,4,0.15,FedEx
ORD006484,C0948,P003,2025-07-09,2025-07-12,5,0.15,FedEx
ORD006485,C0168,P006,2026-02-03,2026-02-14,5,0.05,SwiftEx
ORD006486,C2468,P004,2025-05-28,2025-05-29,3,0.00,DHL
ORD006487,C1261,P001,2025-08-06,2025-08-09,5,0.05,BlueDart
ORD006488,C2993,P001,2025-03-29,2025-03-31,1,0.00,BlueDart
ORD006489,C0371,P001,2025-02-06,2025-02-08,5,0.15,FedEx
ORD006490,C1720,P002,2025-12-29,2025-12-31,5,0.15,DHL
ORD006491,C1854,P001,2025-08-07,2025-08-11,4,0.10,BlueDart
ORD006492,C3350,P002,2025-03-21,2025-04-02,1,0.05,SwiftEx
ORD006493,C3386,P005,2025-05-02,2025-05-05,2,0.15,BlueDart
ORD006494,C3708,P003,2025-02-03,2025-02-15,2,0.15,SwiftEx
ORD006495,C2326,P001,2025-02-10,2025-02-11,1,0.10,FedEx
ORD006496,C1712,P003,2025-07-23,2025-07-26,4,0.20,BlueDart
ORD006497,C1710,P003,2026-02-01,2026-02-02,5,0.30,BlueDart
ORD006498,C2158,P002,2025-01-18,2025-01-20,5,0.00,FedEx
ORD006499,C4381,P004,2026-01-31,2026-02-11,5,0.00,SwiftEx
ORD006500,C1163,P002,2026-03-03,2026-03-14,5,0.00,SwiftEx
ORD006501,C1194,P002,2025-09-04,2025-09-06,1,0.05,DHL
ORD006502,C3152,P004,2025-01-22,2025-01-25,3,0.00,BlueDart
ORD006503,C0382,P001,2025-07-31,2025-08-03,1,0.05,DHL
ORD006504,C0160,P002,2025-01-20,2025-01-22,4,0.10,DHL
ORD006505,C0559,P005,2025-01-01,2025-01-03,4,0.10,BlueDart
ORD006506,C1911,P007,2025-12-09,2025-12-11,1,0.05,DHL
ORD006507,C1042,P002,2026-04-08,2026-04-11,5,0.10,BlueDart
ORD006508,C3329,P002,2026-02-27,2026-03-15,3,0.00,SwiftEx
ORD006509,C0557,P006,2025-03-13,2025-03-29,1,0.05,SwiftEx
ORD006510,C4892,P001,2025-12-30,2026-01-01,2,0.15,FedEx
ORD006511,C0827,P001,2025-12-22,2025-12-26,2,0.15,FedEx
ORD006512,C3683,P004,2025-11-18,2025-11-21,2,0.00,DHL
ORD006513,C4879,P006,2025-04-29,2025-05-02,5,0.10,BlueDart
ORD006514,C4858,P007,2025-02-27,2025-03-14,5,0.10,SwiftEx
ORD006515,C4970,P002,2025-04-25,2025-04-28,3,0.05,FedEx
ORD006516,C4973,P006,2025-04-20,2025-04-24,5,0.05,BlueDart
ORD006517,C4965,P006,2025-12-30,2026-01-10,5,0.05,SwiftEx
ORD006518,C2837,P001,2025-06-12,2025-06-13,3,0.00,BlueDart
ORD006519,C4125,P004,2025-12-10,2025-12-14,3,0.05,BlueDart
ORD006520,C1994,P005,2025-08-27,2025-08-30,3,0.15,BlueDart
ORD006521,C2563,P005,2025-04-14,2025-04-16,1,0.00,FedEx
ORD006522,C1544,P003,2025-03-19,2025-03-20,4,0.20,FedEx
ORD006523,C4169,P004,2026-02-15,2026-03-01,3,0.10,SwiftEx
ORD006524,C0805,P006,2025-02-21,2025-03-09,2,0.15,SwiftEx
ORD006525,C4517,P006,2025-04-22,2025-04-26,2,0.00,BlueDart
ORD006526,C0836,P007,2026-01-23,2026-01-25,1,0.00,BlueDart
ORD006527,C0306,P001,2025-06-20,2025-06-23,1,0.05,DHL
ORD006528,C1376,P007,2025-09-26,2025-09-28,3,0.15,DHL
ORD006529,C1695,P003,2025-06-27,2025-07-07,5,0.20,SwiftEx
ORD006530,C2782,P006,2025-10-24,2025-10-26,4,0.00,FedEx
ORD006531,C1180,P005,2025-06-16,2025-06-20,5,0.10,FedEx
ORD006532,C0057,P003,2025-12-20,2025-12-21,4,0.25,BlueDart
ORD006533,C3123,P006,2025-08-06,2025-08-10,3,0.00,BlueDart
ORD006534,C3034,P002,2025-06-18,2025-06-30,5,0.10,SwiftEx
ORD006535,C0910,P007,2025-04-19,2025-04-29,3,0.10,SwiftEx
ORD006536,C0584,P007,2025-06-21,2025-07-04,2,0.05,SwiftEx
ORD006537,C1893,P006,2025-09-03,2025-09-07,1,0.15,FedEx
ORD006538,C4116,P004,2025-06-04,2025-06-07,1,0.05,FedEx
ORD006539,C2799,P005,2025-03-21,2025-04-04,3,0.10,SwiftEx
ORD006540,C1133,P003,2025-04-16,2025-04-26,4,0.15,SwiftEx
ORD006541,C1433,P007,2025-01-21,2025-01-23,5,0.00,DHL
ORD006542,C1716,P004,2025-09-23,2025-09-27,2,0.10,BlueDart
ORD006543,C3953,P006,2025-04-05,2025-04-08,4,0.15,FedEx
ORD006544,C0983,P002,2025-12-12,2025-12-14,5,0.10,DHL
ORD006545,C3690,P006,2025-07-24,2025-07-27,3,0.00,DHL
ORD006546,C4273,P005,2025-03-29,2025-04-01,4,0.10,FedEx
ORD006547,C4916,P006,2025-01-17,2025-01-19,5,0.05,BlueDart
ORD006548,C4704,P006,2025-10-23,2025-10-25,4,0.10,FedEx
ORD006549,C4504,P005,2025-06-11,2025-06-15,5,0.05,DHL
ORD006550,C1988,P002,2025-02-28,2025-03-03,3,0.05,FedEx
ORD006551,C0891,P002,2026-03-02,2026-03-04,4,0.15,FedEx
ORD006552,C3362,P004,2025-08-19,2025-09-01,5,0.00,SwiftEx
ORD006553,C4740,P003,2025-07-18,2025-08-01,1,0.25,SwiftEx
ORD006554,C4759,P004,2025-05-24,2025-05-27,2,0.05,FedEx
ORD006555,C1674,P001,2025-06-13,2025-06-27,1,0.05,SwiftEx
ORD006556,C1094,P001,2025-12-01,2025-12-16,1,0.15,SwiftEx
ORD006557,C2616,P003,2025-02-07,2025-02-10,5,0.15,DHL
ORD006558,C4340,P001,2026-01-31,2026-02-12,2,0.10,SwiftEx
ORD006559,C1971,P003,2025-10-21,2025-11-05,1,0.20,SwiftEx
ORD006560,C3369,P004,2025-07-26,2025-07-28,1,0.15,DHL
ORD006561,C2273,P002,2025-09-05,2025-09-08,2,0.10,BlueDart
ORD006562,C0495,P006,2025-09-03,2025-09-16,4,0.05,SwiftEx
ORD006563,C3749,P006,2025-07-13,2025-07-29,4,0.00,SwiftEx
ORD006564,C2139,P001,2025-01-16,2025-01-19,1,0.00,FedEx
ORD006565,C0073,P003,2025-01-01,2025-01-03,4,0.25,FedEx
ORD006566,C4991,P002,2025-05-18,2025-06-02,4,0.00,SwiftEx
ORD006567,C0385,P002,2025-12-03,2025-12-06,2,0.10,FedEx
ORD006568,C2966,P004,2025-10-01,2025-10-04,5,0.15,FedEx
ORD006569,C0092,P004,2025-07-16,2025-07-17,5,0.05,BlueDart
ORD006570,C3481,P006,2025-10-27,2025-10-29,4,0.10,BlueDart
ORD006571,C4201,P007,2026-04-21,2026-05-07,1,0.10,SwiftEx
ORD006572,C2130,P002,2025-06-15,2025-06-16,4,0.00,BlueDart
ORD006573,C3468,P004,2025-07-09,2025-07-13,4,0.10,FedEx
ORD006574,C4217,P006,2025-12-21,2026-01-05,2,0.15,SwiftEx
ORD006575,C4487,P003,2025-03-18,,4,0.30,DHL
ORD006576,C4517,P003,2026-02-06,2026-02-19,2,0.20,SwiftEx
ORD006577,C4500,P006,2025-10-27,2025-10-29,2,0.15,BlueDart
ORD006578,C4277,P006,2026-01-20,2026-01-24,3,0.10,DHL
ORD006579,C2372,P002,2025-10-28,2025-10-30,4,0.15,DHL
ORD006580,C0762,P006,2026-01-28,2026-01-31,3,0.05,BlueDart
ORD006581,C1440,P006,2025-01-16,2025-01-31,3,0.00,SwiftEx
ORD006582,C4758,P005,2026-04-01,2026-04-02,3,0.05,BlueDart
ORD006583,C2968,P002,2025-06-24,2025-06-27,2,0.10,DHL
ORD006584,C3323,P007,2026-03-17,2026-03-18,4,0.00,DHL
ORD006585,C4779,P005,2025-07-12,2025-07-15,2,0.15,BlueDart
ORD006586,C2998,P003,2025-10-26,2025-10-28,4,0.15,DHL
ORD006587,C1438,P004,2025-01-30,2025-02-01,5,0.00,FedEx
ORD006588,C2453,P006,2026-04-15,2026-04-18,3,0.05,FedEx
ORD006589,C1838,P004,2025-03-22,2025-03-25,1,0.05,DHL
ORD006590,C2860,P006,2025-06-14,2025-06-16,1,0.00,FedEx
ORD006591,C4621,P002,2025-08-22,2025-08-25,2,0.05,DHL
ORD006592,C4031,P007,2025-11-12,2025-11-22,4,0.05,SwiftEx
ORD006593,C0560,P007,2025-06-26,2025-06-29,5,0.15,FedEx
ORD006594,C4549,P002,2025-04-10,2025-04-14,3,0.00,FedEx
ORD006595,C2989,P002,2025-04-17,2025-04-19,3,0.15,DHL
ORD006596,C0368,P005,2025-08-06,2025-08-18,1,0.15,SwiftEx
ORD006597,C4993,P006,2026-01-29,2026-01-30,5,0.05,FedEx
ORD006598,C1902,P007,2026-02-03,2026-02-06,4,0.05,BlueDart
ORD006599,C2409,P005,2025-01-25,2025-01-26,5,0.15,BlueDart
ORD006600,C1596,P002,2025-12-20,2026-01-05,2,0.10,SwiftEx
ORD006601,C4348,P005,2026-01-22,2026-01-24,4,0.00,DHL
ORD006602,C1045,P007,2026-01-28,2026-02-01,1,0.10,DHL
ORD006603,C1655,P004,2026-01-08,2026-01-19,5,0.05,SwiftEx
ORD006604,C4461,P004,2026-01-02,2026-01-03,4,0.05,BlueDart
ORD006605,C3899,P004,2025-09-11,2025-09-15,3,0.05,BlueDart
ORD006606,C3959,P007,2026-03-02,2026-03-05,5,0.05,DHL
ORD006607,C2315,P001,2025-03-05,2025-03-08,4,0.00,DHL
ORD006608,C1849,P004,2025-10-01,2025-10-02,5,0.15,BlueDart
ORD006609,C1773,P004,2026-01-29,2026-02-02,2,0.05,BlueDart
ORD006610,C4011,P007,2025-10-31,2025-11-12,1,0.00,SwiftEx
ORD006611,C2656,P005,2025-12-23,2025-12-26,2,0.05,BlueDart
ORD006612,C1767,P004,2026-04-08,2026-04-22,2,0.10,SwiftEx
ORD006613,C4978,P005,2025-11-19,2025-11-22,3,0.10,DHL
ORD006614,C4806,P003,2026-02-13,2026-02-16,1,0.30,DHL
ORD006615,C2552,P006,2025-06-01,2025-06-04,3,0.05,DHL
ORD006616,C0984,P003,2026-04-15,2026-04-18,5,0.25,DHL
ORD006617,C3341,P003,2026-03-29,2026-04-14,4,0.25,SwiftEx
ORD006618,C3111,P003,2025-04-05,2025-04-09,1,0.15,DHL
ORD006619,C1462,P003,2025-12-31,2026-01-02,4,0.20,FedEx
ORD006620,C0890,P003,2025-01-04,2025-01-05,5,0.25,BlueDart
ORD006621,C0331,P005,2025-05-13,2025-05-14,4,0.10,FedEx
ORD006622,C1815,P001,2025-04-10,2025-04-13,3,0.05,DHL
ORD006623,C0412,P004,2025-03-01,2025-03-03,5,0.10,FedEx
ORD006624,C4157,P002,2025-06-25,2025-07-08,5,0.15,SwiftEx
ORD006625,C2346,P002,2025-12-26,2026-01-09,3,0.10,SwiftEx
ORD006626,C3478,P006,2025-05-23,2025-05-25,5,0.15,DHL
ORD006627,C0183,P006,2025-04-27,2025-04-30,5,0.15,BlueDart
