return_id,order_id,return_reason
RET202337,ORD018045,Late Delivery
RET202338,ORD018048,Late Delivery
RET202339,ORD018075,Late Delivery
RET202340,ORD018101,Late Delivery
RET202341,ORD018105,Late Delivery
RET202342,ORD018107,Late Delivery
RET202343,ORD018110,Late Delivery
RET202344,ORD018112,Late Delivery
RET202345,ORD018114,Late Delivery
RET202346,ORD018116,Late Delivery
RET202347,ORD018136,Late Delivery
RET202348,ORD018143,Late Delivery
RET202349,ORD018146,Late Delivery
RET202350,ORD018152,Late Delivery
RET202351,ORD018154,Late Delivery
RET202352,ORD018188,Late Delivery
RET202353,ORD018190,Late Delivery
RET202354,ORD018218,Late Delivery
RET202355,ORD018232,Late Delivery
RET202356,ORD018238,Late Delivery
RET202357,ORD018239,Late Delivery
RET202358,ORD018247,Late Delivery
RET202359,ORD018276,Late Delivery
RET202360,ORD018295,Late Delivery
RET202361,ORD018304,Late Delivery
RET202362,ORD018306,Late Delivery
RET202363,ORD018308,Late Delivery
RET202364,ORD018322,Late Delivery
RET202365,ORD018325,Late Delivery
RET202366,ORD018333,Late Delivery
RET202367,ORD018347,Late Delivery
RET202368,ORD018355,Late Delivery
RET202369,ORD018365,Late Delivery
RET202370,ORD018389,Defective
RET202371,ORD018403,Late Delivery
RET202372,ORD018404,Late Delivery
RET202373,ORD018411,Late Delivery
RET202374,ORD018418,Late Delivery
RET202375,ORD018424,Late Delivery
RET202376,ORD018430,Wrong Item
RET202377,ORD018434,Late Delivery
RET202378,ORD018448,Late Delivery
RET202379,ORD018452,Late Delivery
RET202380,ORD018456,Late Delivery
RET202381,ORD018458,Changed Mind
RET202382,ORD018482,Late Delivery
RET202383,ORD018484,Late Delivery
RET202384,ORD018494,Wrong Item
RET202385,ORD018498,Changed Mind
RET202386,ORD018502,Late Delivery
RET202387,ORD018504,Late Delivery
RET202388,ORD018521,Late Delivery
RET202389,ORD018532,Late Delivery
RET202390,ORD018535,Defective
RET202391,ORD018560,Late Delivery
RET202392,ORD018577,Changed Mind
RET202393,ORD018581,Late Delivery
RET202394,ORD018583,Late Delivery
RET202395,ORD018604,Late Delivery
RET202396,ORD018609,Late Delivery
RET202397,ORD018622,Late Delivery
RET202398,ORD018633,Late Delivery
RET202399,ORD018684,Late Delivery
RET202400,ORD018687,Late Delivery
RET202401,ORD018688,Late Delivery
RET202402,ORD018703,Late Delivery
RET202403,ORD018707,Late Delivery
RET202404,ORD018709,Late Delivery
RET202405,ORD018726,Late Delivery
RET202406,ORD018728,Late Delivery
RET202407,ORD018732,Late Delivery
RET202408,ORD018735,Late Delivery
RET202409,ORD018742,Late Delivery
RET202410,ORD018744,Changed Mind
RET202411,ORD018745,Changed Mind
RET202412,ORD018752,Late Delivery
RET202413,ORD018774,Late Delivery
RET202414,ORD018784,Wrong Item
RET202415,ORD018821,Late Delivery
RET202416,ORD018822,Late Delivery
RET202417,ORD018838,Late Delivery
RET202418,ORD018841,Late Delivery
RET202419,ORD018843,Late Delivery
RET202420,ORD018847,Late Delivery
RET202421,ORD018859,Late Delivery
RET202422,ORD018869,Late Delivery
RET202423,ORD018873,Late Delivery
RET202424,ORD018886,Late Delivery
RET202425,ORD018899,Late Delivery
RET202426,ORD018915,Late Delivery
RET202427,ORD018922,Late Delivery
RET202428,ORD018929,Late Delivery
RET202429,ORD018946,Late Delivery
RET202430,ORD018950,Late Delivery
RET202431,ORD018954,Late Delivery
RET202432,ORD018957,Late Delivery
RET202433,ORD018968,Late Delivery
RET202434,ORD018970,Wrong Item
RET202435,ORD018972,Late Delivery
RET202436,ORD018980,Late Delivery
RET202437,ORD018991,Late Delivery
RET202438,ORD019009,Late Delivery
RET202439,ORD019027,Late Delivery
RET202440,ORD019038,Late Delivery
RET202441,ORD019044,Late Delivery
RET202442,ORD019049,Late Delivery
RET202443,ORD019053,Late Delivery
RET202444,ORD019054,Late Delivery
RET202445,ORD019072,Late Delivery
RET202446,ORD019082,Late Delivery
RET202447,ORD019099,Defective
RET202448,ORD019113,Late Delivery
RET202449,ORD019118,Late Delivery
RET202450,ORD019119,Late Delivery
RET202451,ORD019133,Late Delivery
RET202452,ORD019136,Late Delivery
RET202453,ORD019137,Late Delivery
RET202454,ORD019145,Late Delivery
RET202455,ORD019146,Late Delivery
RET202456,ORD019157,Late Delivery
RET202457,ORD019165,Late Delivery
RET202458,ORD019189,Late Delivery
RET202459,ORD019190,Late Delivery
RET202460,ORD019193,Late Delivery
RET202461,ORD019200,Late Delivery
RET202462,ORD019205,Late Delivery
RET202463,ORD019219,Late Delivery
RET202464,ORD019220,Late Delivery
RET202465,ORD019224,Late Delivery
RET202466,ORD019250,Changed Mind
RET202467,ORD019251,Late Delivery
RET202468,ORD019258,Late Delivery
RET202469,ORD019265,Late Delivery
RET202470,ORD019300,Late Delivery
RET202471,ORD019312,Late Delivery
RET202472,ORD019318,Late Delivery
RET202473,ORD019323,Changed Mind
RET202474,ORD019339,Late Delivery
RET202475,ORD019341,Late Delivery
RET202476,ORD019343,Late Delivery
RET202477,ORD019344,Late Delivery
RET202478,ORD019350,Late Delivery
RET202479,ORD019362,Late Delivery
RET202480,ORD019367,Late Delivery
RET202481,ORD019369,Late Delivery
RET202482,ORD019374,Late Delivery
RET202483,ORD019382,Late Delivery
RET202484,ORD019389,Late Delivery
RET202485,ORD019413,Late Delivery
RET202486,ORD019419,Changed Mind
RET202487,ORD019424,Late Delivery
RET202488,ORD019428,Late Delivery
RET202489,ORD019433,Late Delivery
RET202490,ORD019439,Late Delivery
RET202491,ORD019442,Late Delivery
RET202492,ORD019446,Late Delivery
RET202493,ORD019469,Late Delivery
RET202494,ORD019473,Late Delivery
RET202495,ORD019477,Late Delivery
RET202496,ORD019486,Defective
RET202497,ORD019490,Defective
RET202498,ORD019502,Changed Mind
RET202499,ORD019509,Late Delivery
RET202500,ORD019524,Late Delivery
RET202501,ORD019525,Late Delivery
RET202502,ORD019537,Late Delivery
RET202503,ORD019539,Late Delivery
RET202504,ORD019541,Changed Mind
RET202505,ORD019551,Defective
RET202506,ORD019552,Defective
RET202507,ORD019558,Late Delivery
RET202508,ORD019560,Late Delivery
RET202509,ORD019567,Late Delivery
RET202510,ORD019569,Late Delivery
RET202511,ORD019579,Late Delivery
RET202512,ORD019580,Late Delivery
RET202513,ORD019601,Late Delivery
RET202514,ORD019616,Late Delivery
RET202515,ORD019622,Changed Mind
RET202516,ORD019633,Wrong Item
RET202517,ORD019652,Late Delivery
RET202518,ORD019657,Wrong Item
RET202519,ORD019659,Late Delivery
RET202520,ORD019663,Late Delivery
RET202521,ORD019672,Late Delivery
RET202522,ORD019675,Late Delivery
RET202523,ORD019677,Late Delivery
RET202524,ORD019678,Late Delivery
RET202525,ORD019691,Late Delivery
RET202526,ORD019701,Late Delivery
RET202527,ORD019703,Late Delivery
RET202528,ORD019704,Late Delivery
RET202529,ORD019713,Late Delivery
RET202530,ORD019727,Late Delivery
RET202531,ORD019728,Late Delivery
RET202532,ORD019738,Late Delivery
RET202533,ORD019749,Late Delivery
RET202534,ORD019754,Late Delivery
RET202535,ORD019756,Late Delivery
RET202536,ORD019757,Late Delivery
RET202537,ORD019762,Late Delivery
RET202538,ORD019775,Late Delivery
RET202539,ORD019799,Late Delivery
RET202540,ORD019802,Late Delivery
RET202541,ORD019806,Wrong Item
RET202542,ORD019828,Late Delivery
RET202543,ORD019832,Late Delivery
RET202544,ORD019841,Late Delivery
RET202545,ORD019844,Late Delivery
RET202546,ORD019871,Late Delivery
RET202547,ORD019877,Late Delivery
RET202548,ORD019887,Late Delivery
RET202549,ORD019891,Defective
RET202550,ORD019892,Late Delivery
RET202551,ORD019897,Late Delivery
RET202552,ORD019898,Late Delivery
RET202553,ORD019908,Late Delivery
RET202554,ORD019909,Late Delivery
RET202555,ORD019916,Late Delivery
RET202556,ORD019918,Defective
RET202557,ORD019921,Late Delivery
RET202558,ORD019922,Late Delivery
RET202559,ORD019946,Late Delivery
RET202560,ORD019949,Defective
RET202561,ORD019950,Late Delivery
RET202562,ORD019957,Late Delivery
RET202563,ORD019989,Late Delivery
RET202564,ORD019995,Wrong Item
RET202565,ORD019997,Late Delivery
RET202566,ORD019999,Late Delivery
RET202567,ORD020002,Late Delivery
RET202568,ORD020005,Late Delivery
RET202569,ORD020018,Late Delivery
RET202570,ORD020042,Late Delivery
RET202571,ORD020053,Late Delivery
RET202572,ORD020069,Late Delivery
RET202573,ORD020070,Late Delivery
RET202574,ORD020073,Late Delivery
RET202575,ORD020080,Late Delivery
RET202576,ORD020101,Late Delivery
RET202577,ORD020114,Late Delivery
RET202578,ORD020118,Late Delivery
RET202579,ORD020132,Late Delivery
RET202580,ORD020155,Defective
RET202581,ORD020160,Late Delivery
RET202582,ORD020161,Late Delivery
RET202583,ORD020167,Late Delivery
RET202584,ORD020168,Late Delivery
RET202585,ORD020170,Late Delivery
RET202586,ORD020172,Late Delivery
RET202587,ORD020196,Late Delivery
RET202588,ORD020201,Defective
RET202589,ORD020202,Changed Mind
RET202590,ORD020203,Late Delivery
RET202591,ORD020208,Late Delivery
RET202592,ORD020209,Late Delivery
RET202593,ORD020218,Late Delivery
RET202594,ORD020225,Late Delivery
RET202595,ORD020229,Late Delivery
RET202596,ORD020239,Late Delivery
RET202597,ORD020241,Late Delivery
RET202598,ORD020250,Late Delivery
RET202599,ORD020263,Late Delivery
RET202600,ORD020266,Late Delivery
RET202601,ORD020275,Late Delivery
RET202602,ORD020295,Late Delivery
RET202603,ORD020296,Late Delivery
RET202604,ORD020319,Late Delivery
RET202605,ORD020336,Late Delivery
RET202606,ORD020353,Late Delivery
RET202607,ORD020356,Late Delivery
RET202608,ORD020373,Late Delivery
RET202609,ORD020378,Late Delivery
RET202610,ORD020382,Late Delivery
RET202611,ORD020387,Late Delivery
RET202612,ORD020395,Late Delivery
RET202613,ORD020398,Late Delivery
RET202614,ORD020413,Late Delivery
RET202615,ORD020422,Late Delivery
RET202616,ORD020423,Defective
RET202617,ORD020446,Late Delivery
RET202618,ORD020452,Late Delivery
RET202619,ORD020466,Late Delivery
RET202620,ORD020470,Late Delivery
RET202621,ORD020489,Late Delivery
RET202622,ORD020518,Late Delivery
RET202623,ORD020520,Late Delivery
RET202624,ORD020525,Defective
RET202625,ORD020530,Wrong Item
RET202626,ORD020538,Late Delivery
RET202627,ORD020545,Late Delivery
RET202628,ORD020554,Late Delivery
RET202629,ORD020560,Late Delivery
RET202630,ORD020565,Late Delivery
RET202631,ORD020568,Late Delivery
RET202632,ORD020576,Late Delivery
RET202633,ORD020591,Late Delivery
RET202634,ORD020594,Late Delivery
RET202635,ORD020599,Late Delivery
RET202636,ORD020622,Late Delivery
RET202637,ORD020623,Changed Mind
RET202638,ORD020639,Late Delivery
RET202639,ORD020640,Late Delivery
RET202640,ORD020655,Changed Mind
RET202641,ORD020671,Late Delivery
RET202642,ORD020682,Late Delivery
RET202643,ORD020687,Late Delivery
RET202644,ORD020688,Late Delivery
RET202645,ORD020690,Late Delivery
RET202646,ORD020714,Late Delivery
RET202647,ORD020718,Defective
RET202648,ORD020722,Late Delivery
RET202649,ORD020727,Defective
RET202650,ORD020732,Late Delivery
RET202651,ORD020760,Late Delivery
RET202652,ORD020776,Late Delivery
RET202653,ORD020779,Late Delivery
RET202654,ORD020780,Late Delivery
RET202655,ORD020781,Late Delivery
RET202656,ORD020786,Late Delivery
RET202657,ORD020789,Late Delivery
RET202658,ORD020816,Late Delivery
RET202659,ORD020817,Late Delivery
RET202660,ORD020818,Late Delivery
RET202661,ORD020829,Late Delivery
RET202662,ORD020836,Late Delivery
RET202663,ORD020845,Late Delivery
RET202664,ORD020852,Wrong Item
RET202665,ORD020858,Late Delivery
RET202666,ORD020859,Late Delivery
RET202667,ORD020862,Late Delivery
RET202668,ORD020872,Late Delivery
RET202669,ORD020880,Late Delivery
RET202670,ORD020884,Late Delivery
RET202671,ORD020915,Late Delivery
RET202672,ORD020916,Late Delivery
RET202673,ORD020920,Late Delivery
RET202674,ORD020921,Late Delivery
RET202675,ORD020922,Late Delivery
RET202676,ORD020926,Late Delivery
RET202677,ORD020930,Wrong Item
RET202678,ORD020932,Late Delivery
RET202679,ORD020935,Late Delivery
RET202680,ORD020937,Wrong Item
RET202681,ORD020943,Late Delivery
RET202682,ORD020964,Late Delivery
RET202683,ORD020968,Late Delivery
RET202684,ORD020977,Late Delivery
RET202685,ORD020978,Late Delivery
RET202686,ORD021008,Late Delivery
RET202687,ORD021015,Late Delivery
RET202688,ORD021025,Late Delivery
RET202689,ORD021029,Wrong Item
RET202690,ORD021044,Late Delivery
RET202691,ORD021047,Wrong Item
RET202692,ORD021053,Late Delivery
RET202693,ORD021057,Late Delivery
RET202694,ORD021058,Late Delivery
RET202695,ORD021063,Late Delivery
RET202696,ORD021072,Late Delivery
RET202697,ORD021077,Late Delivery
RET202698,ORD021090,Late Delivery
RET202699,ORD021093,Late Delivery
RET202700,ORD021095,Wrong Item
RET202701,ORD021103,Late Delivery
RET202702,ORD021104,Changed Mind
RET202703,ORD021116,Late Delivery
RET202704,ORD021118,Late Delivery
RET202705,ORD021128,Wrong Item
RET202706,ORD021139,Late Delivery
RET202707,ORD021142,Late Delivery
RET202708,ORD021151,Wrong Item
RET202709,ORD021154,Wrong Item
RET202710,ORD021156,Late Delivery
RET202711,ORD021160,Late Delivery
RET202712,ORD021163,Late Delivery
RET202713,ORD021165,Wrong Item
RET202714,ORD021182,Late Delivery
RET202715,ORD021185,Late Delivery
RET202716,ORD021203,Late Delivery
RET202717,ORD021213,Late Delivery
RET202718,ORD021218,Late Delivery
RET202719,ORD021222,Late Delivery
RET202720,ORD021237,Late Delivery
RET202721,ORD021238,Changed Mind
RET202722,ORD021240,Late Delivery
RET202723,ORD021241,Late Delivery
RET202724,ORD021256,Late Delivery
RET202725,ORD021269,Late Delivery
RET202726,ORD021279,Late Delivery
RET202727,ORD021289,Late Delivery
RET202728,ORD021293,Late Delivery
RET202729,ORD021296,Late Delivery
RET202730,ORD021300,Changed Mind
RET202731,ORD021315,Late Delivery
RET202732,ORD021316,Late Delivery
RET202733,ORD021322,Late Delivery
RET202734,ORD021330,Defective
RET202735,ORD021344,Late Delivery
RET202736,ORD021345,Late Delivery
RET202737,ORD021347,Late Delivery
RET202738,ORD021355,Late Delivery
RET202739,ORD021361,Late Delivery
RET202740,ORD021379,Changed Mind
RET202741,ORD021388,Late Delivery
RET202742,ORD021390,Changed Mind
RET202743,ORD021430,Late Delivery
RET202744,ORD021434,Late Delivery
RET202745,ORD021438,Late Delivery
RET202746,ORD021443,Late Delivery
RET202747,ORD021457,Late Delivery
RET202748,ORD021475,Late Delivery
RET202749,ORD021485,Late Delivery
RET202750,ORD021487,Late Delivery
RET202751,ORD021491,Late Delivery
RET202752,ORD021499,Late Delivery
RET202753,ORD021500,Wrong Item
RET202754,ORD021502,Late Delivery
RET202755,ORD021509,Late Delivery
RET202756,ORD021518,Late Delivery
RET202757,ORD021529,Late Delivery
RET202758,ORD021539,Late Delivery
RET202759,ORD021543,Late Delivery
RET202760,ORD021549,Wrong Item
RET202761,ORD021552,Late Delivery
RET202762,ORD021569,Late Delivery
RET202763,ORD021572,Late Delivery
RET202764,ORD021586,Late Delivery
RET202765,ORD021601,Late Delivery
RET202766,ORD021602,Late Delivery
RET202767,ORD021609,Late Delivery
RET202768,ORD021621,Late Delivery
RET202769,ORD021626,Late Delivery
RET202770,ORD021643,Late Delivery
RET202771,ORD021644,Late Delivery
RET202772,ORD021645,Late Delivery
RET202773,ORD021672,Late Delivery
RET202774,ORD021673,Late Delivery
RET202775,ORD021674,Late Delivery
RET202776,ORD021675,Late Delivery
RET202777,ORD021685,Late Delivery
RET202778,ORD021690,Changed Mind
RET202779,ORD021699,Late Delivery
RET202780,ORD021719,Late Delivery
RET202781,ORD021736,Defective
RET202782,ORD021759,Late Delivery
RET202783,ORD021764,Late Delivery
RET202784,ORD021765,Defective
RET202785,ORD021766,Late Delivery
RET202786,ORD021767,Late Delivery
RET202787,ORD021769,Late Delivery
RET202788,ORD021775,Late Delivery
RET202789,ORD021783,Late Delivery
RET202790,ORD021784,Late Delivery
RET202791,ORD021786,Late Delivery
RET202792,ORD021790,Late Delivery
RET202793,ORD021797,Late Delivery
RET202794,ORD021808,Late Delivery
RET202795,ORD021817,Late Delivery
RET202796,ORD021818,Late Delivery
RET202797,ORD021828,Late Delivery
RET202798,ORD021834,Late Delivery
RET202799,ORD021839,Late Delivery
RET202800,ORD021847,Late Delivery
RET202801,ORD021853,Late Delivery
RET202802,ORD021857,Late Delivery
RET202803,ORD021863,Wrong Item
RET202804,ORD021877,Late Delivery
RET202805,ORD021881,Late Delivery
RET202806,ORD021901,Wrong Item
RET202807,ORD021903,Late Delivery
RET202808,ORD021910,Late Delivery
RET202809,ORD021919,Late Delivery
RET202810,ORD021933,Wrong Item
RET202811,ORD021938,Wrong Item
RET202812,ORD021950,Late Delivery
RET202813,ORD021955,Late Delivery
RET202814,ORD021973,Late Delivery
RET202815,ORD021976,Late Delivery
RET202816,ORD021977,Late Delivery
RET202817,ORD021978,Late Delivery
RET202818,ORD021992,Changed Mind
RET202819,ORD022005,Late Delivery
RET202820,ORD022006,Changed Mind
RET202821,ORD022008,Late Delivery
RET202822,ORD022016,Late Delivery
RET202823,ORD022018,Late Delivery
RET202824,ORD022024,Late Delivery
RET202825,ORD022047,Changed Mind
RET202826,ORD022074,Late Delivery
RET202827,ORD022079,Late Delivery
RET202828,ORD022083,Late Delivery
RET202829,ORD022094,Late Delivery
RET202830,ORD022105,Late Delivery
RET202831,ORD022113,Late Delivery
RET202832,ORD022130,Late Delivery
RET202833,ORD022141,Late Delivery
RET202834,ORD022148,Late Delivery
RET202835,ORD022150,Late Delivery
RET202836,ORD022152,Late Delivery
RET202837,ORD022163,Wrong Item
RET202838,ORD022166,Changed Mind
RET202839,ORD022180,Late Delivery
RET202840,ORD022195,Late Delivery
RET202841,ORD022242,Late Delivery
RET202842,ORD022243,Late Delivery
RET202843,ORD022244,Late Delivery
RET202844,ORD022246,Late Delivery
RET202845,ORD022254,Late Delivery
RET202846,ORD022266,Late Delivery
RET202847,ORD022270,Late Delivery
RET202848,ORD022284,Late Delivery
RET202849,ORD022291,Late Delivery
RET202850,ORD022294,Late Delivery
RET202851,ORD022306,Late Delivery
RET202852,ORD022314,Late Delivery
RET202853,ORD022319,Late Delivery
RET202854,ORD022324,Late Delivery
RET202855,ORD022333,Late Delivery
RET202856,ORD022353,Wrong Item
RET202857,ORD022357,Defective
RET202858,ORD022359,Late Delivery
RET202859,ORD022364,Late Delivery
RET202860,ORD022366,Late Delivery
RET202861,ORD022368,Late Delivery
RET202862,ORD022370,Defective
RET202863,ORD022401,Late Delivery
RET202864,ORD022408,Late Delivery
RET202865,ORD022428,Late Delivery
RET202866,ORD022442,Late Delivery
RET202867,ORD022444,Wrong Item
RET202868,ORD022445,Late Delivery
RET202869,ORD022450,Late Delivery
RET202870,ORD022473,Defective
RET202871,ORD022526,Late Delivery
RET202872,ORD022540,Late Delivery
RET202873,ORD022553,Changed Mind
RET202874,ORD022562,Late Delivery
RET202875,ORD022570,Late Delivery
RET202876,ORD022579,Wrong Item
RET202877,ORD022580,Late Delivery
RET202878,ORD022588,Late Delivery
RET202879,ORD022591,Late Delivery
RET202880,ORD022597,Late Delivery
RET202881,ORD022598,Late Delivery
RET202882,ORD022608,Late Delivery
RET202883,ORD022610,Late Delivery
RET202884,ORD022615,Late Delivery
RET202885,ORD022624,Late Delivery
RET202886,ORD022625,Late Delivery
RET202887,ORD022631,Late Delivery
RET202888,ORD022632,Late Delivery
RET202889,ORD022633,Late Delivery
RET202890,ORD022646,Late Delivery
RET202891,ORD022648,Late Delivery
